Wall time,Step,Value
1686317179.667232,100,0.26557230949401855
1686317203.870475,200,0.21176952123641968
1686317228.241597,300,0.2332146167755127
1686317252.552048,400,0.27797362208366394
1686317276.959843,500,0.16435456275939941
1686317301.273234,600,0.23225486278533936
1686317325.696805,700,0.22015851736068726
1686317350.10244,800,0.21028423309326172
1686317374.590841,900,0.14885051548480988
1686317399.051604,1000,0.20424342155456543
1686317424.89624,1100,0.15543928742408752
1686317449.290976,1200,0.19370315968990326
1686317473.687803,1300,0.32645633816719055
1686317498.15152,1400,0.1040179431438446
1686317522.583782,1500,0.17206217348575592
1686317547.009315,1600,0.08557041734457016
1686317571.440836,1700,0.1272658407688141
1686317595.850065,1800,0.10668694972991943
1686317620.287263,1900,0.15353204309940338
1686317644.675714,2000,0.19482848048210144
1686317671.171283,2100,0.21800102293491364
1686317695.681225,2200,0.09411943703889847
1686317720.110171,2300,0.08538485318422318
1686317744.64175,2400,0.05456271767616272
1686317769.141108,2500,0.12721207737922668
1686317793.579761,2600,0.11735160648822784
1686317818.048312,2700,0.1091344952583313
1686317842.54261,2800,0.02983919531106949
1686317867.062075,2900,0.08124459534883499
1686317891.530983,3000,0.07939983904361725
1686317917.306529,3100,0.03446020931005478
1686317941.757405,3200,0.051558513194322586
1686317966.267903,3300,0.08265197277069092
1686317990.712602,3400,0.15067826211452484
1686318015.144478,3500,0.05056595057249069
1686318039.583829,3600,0.04082778841257095
1686318063.994984,3700,0.3217701315879822
1686318088.434658,3800,0.1590932011604309
1686318112.857245,3900,0.20964480936527252
1686318137.402015,4000,0.21396610140800476
1686318163.222097,4100,0.14188911020755768
1686318187.658339,4200,0.07212475687265396
1686318212.123546,4300,0.12757538259029388
1686318236.615592,4400,0.23508745431900024
1686318261.070438,4500,0.12532396614551544
1686318285.627394,4600,0.09425165504217148
1686318310.110057,4700,0.10027970373630524
1686318334.580322,4800,0.05812394246459007
1686318359.047886,4900,0.1210559830069542
1686318383.566575,5000,0.049803394824266434
1686318409.459513,5100,0.05461059883236885
1686318433.956136,5200,0.06922255456447601
1686318458.437748,5300,0.03233727067708969
1686318482.970991,5400,0.02888546884059906
1686318507.458679,5500,0.04689472168684006
1686318531.950398,5600,0.07237402349710464
1686318556.448496,5700,0.10338199138641357
1686318580.944117,5800,0.03554000332951546
1686318605.454597,5900,0.07672387361526489
1686318629.968288,6000,0.1242491826415062
1686318655.852256,6100,0.045866481959819794
1686318680.290301,6200,0.0556376576423645
1686318704.814758,6300,0.12232552468776703
1686318729.241474,6400,0.020296216011047363
1686318753.733186,6500,0.06191828101873398
1686318778.252442,6600,0.03017210215330124
1686318802.730572,6700,0.05329452455043793
1686318827.270815,6800,0.05777380242943764
1686318851.783715,6900,0.03844239562749863
1686318876.229714,7000,0.10884462296962738
1686318902.023774,7100,0.036760278046131134
1686318926.482263,7200,0.015693236142396927
1686318950.956668,7300,0.01082341093569994
1686318975.467997,7400,0.0504920557141304
1686319000.008269,7500,0.06070760264992714
1686319024.46438,7600,0.026376014575362206
1686319048.957341,7700,0.026551948860287666
1686319073.439377,7800,0.062045592814683914
1686319097.937125,7900,0.0236967746168375
1686319122.433041,8000,0.018141970038414
1686319148.254816,8100,0.09421803057193756
1686319172.758061,8200,0.06004181131720543
1686319197.237222,8300,0.03722265362739563
1686319576.215004,8400,0.07153225690126419
1686319599.858602,8500,0.010116035118699074
1686319623.466898,8600,0.0204305537045002
1686319647.26265,8700,0.025496194139122963
1686319671.682094,8800,0.024071363732218742
1686319696.148521,8900,0.020727330818772316
1686319720.650219,9000,0.047427766025066376
1686319747.299446,9100,0.03339638188481331
1686319771.752174,9200,0.04853906109929085
1686319796.250926,9300,0.043128568679094315
1686319820.818589,9400,0.013789757154881954
1686319845.337221,9500,0.05699790269136429
1686319869.914497,9600,0.057218998670578
1686319894.45323,9700,0.06373265385627747
1686319918.989903,9800,0.021318040788173676
1686319943.545849,9900,0.004089648835361004
1686319968.119303,10000,0.002897597849369049
1686319994.320068,10100,0.029857030138373375
1686320018.860144,10200,0.022982265800237656
1686320043.288999,10300,0.00847011897712946
1686320067.79648,10400,0.011234987527132034
1686320092.271013,10500,0.032726265490055084
1686320116.792193,10600,0.02433258667588234
1686320141.293658,10700,0.02531277760863304
1686320165.836133,10800,0.03784264624118805
1686320190.33514,10900,0.024112490937113762
1686320214.799284,11000,0.016576318070292473
1686320241.781918,11100,0.028562191873788834
1686320266.304689,11200,0.012890861369669437
1686320290.844585,11300,0.00950818881392479
