Wall time,Step,Value
1686317179.664805,100,0.03377220779657364
1686317203.868294,200,0.06389609724283218
1686317228.23218,300,0.045766431838274
1686317252.549912,400,0.035126395523548126
1686317276.957391,500,0.01443443913012743
1686317301.270999,600,0.16038383543491364
1686317325.694582,700,0.04563813656568527
1686317350.099759,800,0.03283555433154106
1686317374.581319,900,0.0794631689786911
1686317399.049457,1000,0.021191883832216263
1686317424.894135,1100,0.0008025612332858145
1686317449.288857,1200,0.010839102789759636
1686317473.68568,1300,0.026019418612122536
1686317498.142408,1400,0.013146910816431046
1686317522.58164,1500,0.0002676206349860877
1686317547.007203,1600,0.008870034478604794
1686317571.438473,1700,0.0501997135579586
1686317595.847804,1800,0.004973437637090683
1686317620.284894,1900,0.0676676332950592
1686317644.672521,2000,0.0053232330828905106
1686317671.168931,2100,0.04772261530160904
1686317695.678773,2200,0.016297893598675728
1686317720.1079,2300,0.006554799620062113
1686317744.639444,2400,0.0011808250565081835
1686317769.131734,2500,0.04764243960380554
1686317793.577436,2600,0.006533301435410976
1686317818.046195,2700,0.008085199631750584
1686317842.540333,2800,0.00100762490183115
1686317867.059946,2900,0.013448363170027733
1686317891.528812,3000,0.0031335712410509586
1686317917.303403,3100,0.008309593424201012
1686317941.75493,3200,0.005410682410001755
1686317966.26567,3300,0.012875333428382874
1686317990.710487,3400,0.004078912548720837
1686318015.142355,3500,0.038045018911361694
1686318039.574221,3600,0.0001967147400137037
1686318063.992779,3700,0.09074736386537552
1686318088.432422,3800,0.044614698737859726
1686318112.855131,3900,0.08760055154561996
1686318137.399888,4000,0.10691315680742264
1686318163.219869,4100,0.05595419183373451
1686318187.654964,4200,0.00016560539370402694
1686318212.121347,4300,0.025418346747756004
1686318236.6134,4400,0.0019404839258641005
1686318261.06794,4500,0.028434153646230698
1686318285.624982,4600,0.03199378773570061
1686318310.100702,4700,0.0005266163498163223
1686318334.577697,4800,0.0001338660658802837
1686318359.045451,4900,0.0025203917175531387
1686318383.563938,5000,7.978152279974893e-05
1686318409.457353,5100,0.000979996402747929
1686318433.953926,5200,0.0008512453641742468
1686318458.434767,5300,0.033596087247133255
1686318482.968876,5400,0.0008187617640942335
1686318507.456564,5500,0.019948100671172142
1686318531.948278,5600,0.001964193070307374
1686318556.446172,5700,0.0012192386202514172
1686318580.934769,5800,0.00041498488280922174
1686318605.452468,5900,0.0005395750049501657
1686318629.96606,6000,0.0029132177587598562
1686318655.850124,6100,0.0002292878634762019
1686318680.287978,6200,0.006138770375400782
1686318704.812453,6300,0.007791460957378149
1686318729.226982,6400,0.01749429479241371
1686318753.730863,6500,0.0029625683091580868
1686318778.250309,6600,0.010942396707832813
1686318802.727974,6700,0.0003874882822856307
1686318827.268692,6800,4.7226178139680997e-05
1686318851.774797,6900,0.002109013730660081
1686318876.227601,7000,0.000867356255184859
1686318902.021511,7100,0.00017575063975527883
1686318926.480023,7200,0.008057628758251667
1686318950.954202,7300,0.0008992183720692992
1686318975.465566,7400,0.00023848064302001148
1686318999.999029,7500,0.005511918105185032
1686319024.462258,7600,0.0006936498684808612
1686319048.955134,7700,0.001974546117708087
1686319073.437219,7800,0.013212664984166622
1686319097.934945,7900,0.003860007505863905
1686319122.423863,8000,0.0003781964769586921
1686319148.252647,8100,0.0002907525049522519
1686319172.755827,8200,0.0046287705190479755
1686319197.235112,8300,0.0037687011063098907
1686319576.21287,8400,0.0018828752217814326
1686319599.847054,8500,0.0011014797491952777
1686319623.464792,8600,0.08176254481077194
1686319647.259196,8700,0.015081671997904778
1686319671.679819,8800,0.0015421292046085
1686319696.146033,8900,0.00035720167215913534
1686319720.648085,9000,0.0001364773779641837
1686319747.290137,9100,0.011680273339152336
1686319771.749842,9200,0.002122399630025029
1686319796.248716,9300,0.0008947863825596869
1686319820.816396,9400,0.0004083092208020389
1686319845.33502,9500,0.012230569496750832
1686319869.905599,9600,5.245959619060159e-05
1686319894.451107,9700,6.515449058497325e-05
1686319918.987725,9800,0.00021552550606429577
1686319943.543679,9900,0.0035465608816593885
1686319968.117073,10000,0.0008081082487478852
1686319994.317875,10100,0.00874331220984459
1686320018.848775,10200,8.168501517502591e-05
1686320043.286611,10300,0.0005826317355968058
1686320067.794329,10400,0.0009393650107085705
1686320092.268863,10500,0.00027940463041886687
1686320116.789634,10600,0.0004095052427146584
1686320141.289601,10700,0.0002927781024482101
1686320165.833692,10800,0.0009399666450917721
1686320190.332889,10900,0.00033148445072583854
1686320214.797076,11000,0.00015159175381995738
1686320241.779495,11100,0.0011923025595024228
1686320266.302096,11200,9.534056744087138e-07
1686320290.834775,11300,0.0007577037904411554
1686320315.428209,11400,8.123843872454017e-05
1686320340.024309,11500,0.0005796127370558679
