Wall time,Step,Value
1686317179.663614,100,0.2943378686904907
1686317203.867192,200,0.17844727635383606
1686317228.231019,300,0.0847587138414383
1686317252.548769,400,0.5491072535514832
1686317276.956289,500,0.2642671763896942
1686317301.269802,600,0.4180535078048706
1686317325.693453,700,0.23332934081554413
1686317350.091162,800,0.07417245954275131
1686317374.580224,900,0.05493878573179245
1686317399.048363,1000,0.00902505498379469
1686317424.893071,1100,0.04460051655769348
1686317449.287774,1200,0.2142808437347412
1686317473.684604,1300,0.32319098711013794
1686317498.141321,1400,0.022259827703237534
1686317522.580467,1500,0.004553655162453651
1686317547.006139,1600,0.0
1686317571.437326,1700,0.034941740334033966
1686317595.846683,1800,0.06803233921527863
1686317620.276429,1900,0.06623874604701996
1686317644.671437,2000,0.05591648817062378
1686317671.167756,2100,0.22894831001758575
1686317695.677563,2200,0.06124318391084671
1686317720.106758,2300,0.0
1686317744.638253,2400,0.07384473085403442
1686317769.130502,2500,0.12183045595884323
1686317793.576266,2600,0.01816946640610695
1686317818.045116,2700,0.03749995678663254
1686317842.539241,2800,0.007500627543777227
1686317867.058874,2900,0.03234918788075447
1686317891.520361,3000,0.02369915507733822
1686317917.302269,3100,0.03313732519745827
1686317941.753802,3200,0.024365268647670746
1686317966.264569,3300,0.0772441029548645
1686317990.709405,3400,0.08623777329921722
1686318015.141279,3500,0.08606306463479996
1686318039.573135,3600,0.026801373809576035
1686318063.991678,3700,0.35929834842681885
1686318088.431314,3800,0.08255752921104431
1686318112.854063,3900,0.05605243518948555
1686318137.398757,4000,0.3482394516468048
1686318163.211319,4100,0.12682180106639862
1686318187.653882,4200,0.05958704277873039
1686318212.120216,4300,0.12448928505182266
1686318236.612324,4400,0.16530366241931915
1686318261.066814,4500,0.10116912424564362
1686318285.623912,4600,0.09422822296619415
1686318310.099624,4700,0.06552357971668243
1686318334.576481,4800,0.07569138705730438
1686318359.044263,4900,0.09690336883068085
1686318383.562563,5000,0.025477968156337738
1686318409.456252,5100,0.0408550463616848
1686318433.950549,5200,0.06182204931974411
1686318458.433641,5300,0.04836316406726837
1686318482.96779,5400,0.03562242165207863
1686318507.455481,5500,0.034682705998420715
1686318531.947208,5600,0.07548267394304276
1686318556.445074,5700,0.009236256591975689
1686318580.933683,5800,0.03095707669854164
1686318605.451399,5900,0.009519734419882298
1686318629.964356,6000,0.028952494263648987
1686318655.849037,6100,0.016321485862135887
1686318680.286826,6200,0.0305144265294075
1686318704.810532,6300,0.025634940713644028
1686318729.225842,6400,0.020504605025053024
1686318753.729466,6500,0.009770001284778118
1686318778.248939,6600,0.020484082400798798
1686318802.726783,6700,0.02894054353237152
1686318827.267592,6800,0.004566090647131205
1686318851.773745,6900,0.023301593959331512
1686318876.226527,7000,0.024037480354309082
1686318902.020324,7100,0.011446947231888771
1686318926.47877,7200,0.0006844679010100663
1686318950.952993,7300,0.02058994024991989
1686318975.457133,7400,0.008567332290112972
1686318999.997943,7500,0.0379849448800087
1686319024.461134,7600,0.013614140450954437
1686319048.953841,7700,0.008560658432543278
1686319073.43615,7800,0.035238705575466156
1686319097.933869,7900,0.015564275905489922
1686319122.42233,8000,0.005850018933415413
1686319148.251582,8100,0.014654755592346191
1686319172.754606,8200,0.042635880410671234
1686319197.234012,8300,0.06120390444993973
1686319576.211665,8400,0.0337817445397377
1686319599.845798,8500,0.007749541662633419
1686319623.463737,8600,0.00712389312684536
1686319647.257815,8700,0.004371503833681345
1686319671.678519,8800,0.012703631073236465
1686319696.144926,8900,0.0035428216215223074
1686319720.639997,9000,0.0028348781634122133
1686319747.288846,9100,0.03377646580338478
1686319771.748641,9200,0.015340045094490051
1686319796.247639,9300,0.008541514165699482
1686319820.81516,9400,0.009190748445689678
1686319845.333928,9500,0.012696953490376472
1686319869.904518,9600,0.0024630322586745024
1686319894.450022,9700,0.001168915769085288
1686319918.986543,9800,0.009383292868733406
1686319943.542491,9900,0.006793965585529804
1686319968.115794,10000,0.009138401597738266
1686319994.308795,10100,0.009652405977249146
1686320018.847677,10200,0.004440804943442345
1686320043.285077,10300,0.0021983012557029724
1686320067.793212,10400,0.004550467245280743
1686320092.267764,10500,0.016501300036907196
1686320116.788183,10600,0.000834122474770993
1686320141.287956,10700,0.00577395549044013
1686320165.83252,10800,0.003903989214450121
1686320190.331815,10900,0.0022670384496450424
1686320214.796003,11000,0.0037401809822767973
1686320241.77829,11100,0.0025611903984099627
1686320266.299777,11200,0.0
1686320290.833386,11300,0.003902746131643653
1686320315.426819,11400,0.0003907104837708175
1686320340.022969,11500,0.003876211354508996
1686320364.597979,11600,0.003126149531453848
1686320389.138761,11700,0.0033054465893656015
1686320413.69046,11800,0.001112667378038168
1686320438.291948,11900,0.0028131615836173296
1686320462.837638,12000,0.0020991754718124866
1686320488.784473,12100,0.013219754211604595
1686320513.323291,12200,0.0031099538318812847
1686320537.852436,12300,0.0012645768001675606
1686320562.416084,12400,0.001011684420518577
1686320586.958835,12500,0.002833758946508169
1686320611.535368,12600,0.0016272019129246473
1686320636.061247,12700,0.0011845232220366597
1686320660.735142,12800,0.00205157115124166
1686320685.277421,12900,0.0
1686320709.830587,13000,0.0008058816310949624
1686320735.802137,13100,0.0018117725849151611
1686320760.402738,13200,0.0012567995581775904
1686320784.917457,13300,0.0017748090904206038
1686320809.511535,13400,0.001164306071586907
1686320834.098494,13500,0.0008213928667828441
1686320858.67795,13600,0.0026750306133180857
1686320883.177688,13700,0.0027613539714366198
1686320907.694097,13800,0.0006917218561284244
1686320932.166821,13900,0.0005270986584946513
1686320956.649357,14000,0.002411255147308111
1686320982.862572,14100,0.00163605238776654
1686321007.437701,14200,0.00032819609623402357
1686321032.000696,14300,0.0005874302587471902
1686321056.558055,14400,1.3335082257981412e-05
1686321081.016503,14500,0.0011900077806785703
1686321105.589632,14600,0.0015814288053661585
1686321130.123595,14700,0.0005908295279368758
1686321154.608441,14800,0.0004286123439669609
1686321179.207464,14900,0.0026116131339222193
1686321203.723922,15000,0.0009192899451591074
