Wall time,Step,Value
1686826535.537692,100,0.8377829790115356
1686826602.822858,200,0.716301679611206
1686826670.204895,300,0.3728020191192627
1686826737.757534,400,0.3324149250984192
1686826805.075866,500,0.4945373833179474
1686826872.469842,600,0.4749288856983185
1686826939.908497,700,0.24505339562892914
1686827007.691569,800,0.3064376413822174
1686827075.241954,900,0.18165864050388336
1686827142.983077,1000,0.24132010340690613
1686827216.218887,1100,0.4672926068305969
1686827283.470328,1200,0.2641851603984833
1686827350.838646,1300,0.16499024629592896
1686827417.865872,1400,0.2356947660446167
1686827485.066307,1500,0.21540436148643494
1686827552.834143,1600,0.22435350716114044
1686827620.79793,1700,0.17088189721107483
1686827688.001115,1800,0.2045118361711502
1686827755.233313,1900,0.2084776759147644
1686827822.592069,2000,0.35442906618118286
1686827893.172343,2100,0.20216362178325653
1686827960.395246,2200,0.06919684261083603
1686828027.326235,2300,0.09237834811210632
1686828094.417878,2400,0.15041136741638184
1686828161.602248,2500,0.15690039098262787
1686828229.117621,2600,0.11040471494197845
1686828296.002652,2700,0.2883888781070709
1686828363.029413,2800,0.09072477370500565
1686828430.01583,2900,0.11403130739927292
1686828497.004252,3000,0.08571881800889969
1686828566.725972,3100,0.09481297433376312
1686828633.834318,3200,0.11603781580924988
1686828701.045249,3300,0.10204245895147324
1686828768.31244,3400,0.30656760931015015
1686828835.675192,3500,0.17814569175243378
1686828902.811013,3600,0.132429838180542
1686828970.535163,3700,0.06372314691543579
1686829037.648451,3800,0.08869080990552902
1686829105.078504,3900,0.13143940269947052
1686829172.277236,4000,0.08827488124370575
1686829243.5405,4100,0.22431081533432007
1686829310.652402,4200,0.05639577656984329
1686829378.023468,4300,0.1442057341337204
1686829445.409081,4400,0.06321308016777039
1686829512.524164,4500,0.07706113159656525
1686829579.585252,4600,0.09232229739427567
1686829646.908771,4700,0.06427183747291565
1686829714.028147,4800,0.07213928550481796
1686829781.414058,4900,0.0456954725086689
1686829848.401712,5000,0.07028478384017944
1686829918.031473,5100,0.05210220813751221
1686829985.377927,5200,0.02918718196451664
1686830052.526099,5300,0.08121814578771591
1686830119.642502,5400,0.06511560082435608
1686830186.696799,5500,0.048948708921670914
1686830254.103978,5600,0.0778532475233078
1686830321.170354,5700,0.03817654028534889
1686830388.318736,5800,0.0815197005867958
1686830455.452354,5900,0.058552637696266174
1686830522.28343,6000,0.06720872968435287
1686830591.604372,6100,0.10849045217037201
1686830658.37728,6200,0.060030706226825714
1686830725.059773,6300,0.0889321118593216
1686830791.960475,6400,0.046961698681116104
1686830860.341368,6500,0.04187045991420746
1686830928.122105,6600,0.08558961749076843
