Wall time,Step,Value
1686826535.543161,100,0.00028750000637955964
1686826602.827487,200,0.0003250000299885869
1686826670.217517,300,0.0003625000244937837
1686826737.770013,400,0.0004000000189989805
1686826805.080527,500,0.00043750001350417733
1686826872.474512,600,0.00047500000800937414
1686826939.913335,700,0.0005125000607222319
1686827007.696189,800,0.0005499999970197678
1686827075.254757,900,0.0005875000497326255
1686827142.989211,1000,0.0006249999860301614
1686827216.226942,1100,0.0006625000387430191
1686827283.475255,1200,0.0007000000332482159
1686827350.843593,1300,0.0007375000277534127
1686827417.870514,1400,0.0007750000804662704
1686827485.072403,1500,0.0008125000167638063
1686827552.840284,1600,0.0008500000694766641
1686827620.803056,1700,0.0008875000057742
1686827688.006767,1800,0.0009250000584870577
1686827755.238124,1900,0.0009624999947845936
1686827822.597354,2000,0.0010000000474974513
1686827893.18495,2100,0.0009998540626838803
1686827960.400693,2200,0.0009994161082431674
1686828027.330677,2300,0.0009986866498365998
1686828094.422623,2400,0.0009976659202948213
1686828161.608396,2500,0.0009963545016944408
1686828229.122358,2600,0.0009947533253580332
1686828296.008333,2700,0.0009928630897775292
1686828363.041274,2800,0.000990685191936791
1686828430.020459,2900,0.000988220563158393
1686828497.009391,3000,0.0009854709496721625
1686828566.730772,3100,0.0009824378648772836
1686828633.838792,3200,0.0009791229385882616
1686828701.057031,3300,0.0009755282662808895
1686828768.324514,3400,0.0009716559434309602
1686828835.679728,3500,0.0009675081237219274
1686828902.8164,3600,0.0009630873682908714
1686828970.539626,3700,0.0009583961218595505
1686829037.652941,3800,0.0009534372366033494
1686829105.091899,3900,0.0009482135064899921
1686829172.291095,4000,0.0009427280747331679
1686829243.545668,4100,0.0009369840263389051
1686829310.657777,4200,0.0009309849119745195
1686829378.02837,4300,0.0009247340494766831
1686829445.414182,4400,0.0009182351059280336
1686829512.537077,4500,0.000911491981241852
1686829579.596854,4600,0.0009045085171237588
1686829646.913375,4700,0.0008972888463176787
1686829714.032564,4800,0.0008898371597751975
1686829781.418643,4900,0.0008821578812785447
1686829848.406067,5000,0.0008742553764022887
1686829918.045107,5100,0.0008661343599669635
1686829985.390649,5200,0.0008577994885854423
1686830052.530904,5300,0.0008492557099089026
1686830119.647493,5400,0.0008405080297961831
1686830186.701197,5500,0.0008315613376908004
1686830254.109471,5600,0.0008224211051128805
1686830321.1833,5700,0.0008130926289595664
1686830388.325202,5800,0.0008035812643356621
1686830455.457131,5900,0.0007938926573842764
1686830522.288287,6000,0.0007840323960408568
1686830591.609138,6100,0.0007740063010714948
1686830658.38179,6200,0.0007638200768269598
1686830725.065824,6300,0.0007534799515269697
1686830791.966849,6400,0.0007429917459376156
1686830860.347165,6500,0.0007323616300709546
1686830928.128974,6600,0.0007215957739390433
1686830995.807274,6700,0.0007107005221769214
1686831063.029937,6800,0.0006996822776272893
1686831130.396273,6900,0.0006885474431328475
1686831197.940814,7000,0.0006773025379516184
1686831269.15656,7100,0.0006659539649263024
1686831336.483859,7200,0.0006545084761455655
1686831403.305015,7300,0.0006429728819057345
1686831470.155843,7400,0.0006313537014648318
1686831536.932372,7500,0.0006196578615345061
1686831603.784423,7600,0.0006078920559957623
1686831670.626999,7700,0.0005960633861832321
