Wall time,Step,Value
1686826535.538966,100,0.47984522581100464
1686826602.823984,200,0.3459314703941345
1686826670.206507,300,0.23806290328502655
1686826737.758779,400,0.2040797621011734
1686826805.077058,500,0.2159905880689621
1686826872.470953,600,0.25540247559547424
1686826939.909713,700,0.11385484039783478
1686827007.692765,800,0.2115747630596161
1686827075.243065,900,0.15952569246292114
1686827142.984285,1000,0.1266769915819168
1686827216.222778,1100,0.3134729266166687
1686827283.471587,1200,0.1878710240125656
1686827350.839743,1300,0.13691912591457367
1686827417.867032,1400,0.07861538231372833
1686827485.067539,1500,0.18432895839214325
1686827552.835293,1600,0.10278817266225815
1686827620.799107,1700,0.08495332300662994
1686827688.002292,1800,0.09369438886642456
1686827755.234533,1900,0.15259920060634613
1686827822.593302,2000,0.14368242025375366
1686827893.173594,2100,0.12844078242778778
1686827960.396436,2200,0.17322830855846405
1686828027.327319,2300,0.11979428678750992
1686828094.419046,2400,0.095240019261837
1686828161.603758,2500,0.1061783954501152
1686828229.118752,2600,0.10688643902540207
1686828296.003845,2700,0.11241474002599716
1686828363.030696,2800,0.09642377495765686
1686828430.017017,2900,0.11858568340539932
1686828497.005541,3000,0.05702981352806091
1686828566.72711,3100,0.1112038716673851
1686828633.835436,3200,0.07090216875076294
1686828701.04637,3300,0.13969668745994568
1686828768.313585,3400,0.09328044950962067
1686828835.676329,3500,0.09755969047546387
1686828902.812365,3600,0.1615746021270752
1686828970.536244,3700,0.06288043409585953
1686829037.649557,3800,0.061409495770931244
1686829105.079786,3900,0.11041975021362305
1686829172.27831,4000,0.10777846723794937
1686829243.541596,4100,0.07644526660442352
1686829310.653715,4200,0.0552636981010437
1686829378.024876,4300,0.0864839032292366
1686829445.410192,4400,0.0704561099410057
1686829512.525692,4500,0.03547166287899017
1686829579.586339,4600,0.041297078132629395
1686829646.909944,4700,0.09217973053455353
1686829714.029201,4800,0.0553690642118454
1686829781.415204,4900,0.04660333693027496
1686829848.402797,5000,0.08769252896308899
1686829918.032589,5100,0.07115353643894196
1686829985.379043,5200,0.07568317651748657
1686830052.527295,5300,0.07430154085159302
1686830119.643586,5400,0.037719450891017914
1686830186.697913,5500,0.05648096278309822
1686830254.105148,5600,0.03997374325990677
1686830321.171904,5700,0.05608825758099556
1686830388.319957,5800,0.08655433356761932
1686830455.453623,5900,0.01874839887022972
1686830522.284818,6000,0.04140501469373703
1686830591.605605,6100,0.06828875839710236
1686830658.378359,6200,0.022882968187332153
1686830725.060858,6300,0.13867168128490448
1686830791.961927,6400,0.05597322806715965
1686830860.342578,6500,0.05486837774515152
1686830928.123882,6600,0.04351409897208214
1686830995.802859,6700,0.028957659378647804
1686831063.026494,6800,0.1132926419377327
1686831130.390122,6900,0.08137565106153488
1686831197.926025,7000,0.05812827870249748
1686831269.15324,7100,0.03288159519433975
1686831336.48028,7200,0.038675300776958466
1686831403.30149,7300,0.01913037896156311
1686831470.152172,7400,0.02797289378941059
1686831536.925107,7500,0.053098537027835846
1686831603.778828,7600,0.0831807553768158
1686831670.623574,7700,0.03350520506501198
1686831737.512152,7800,0.02388925477862358
1686831804.46638,7900,0.07033784687519073
1686831871.165971,8000,0.039037466049194336
1686831940.440487,8100,0.0694132149219513
1686832007.167164,8200,0.06117228791117668
1686832073.898242,8300,0.06993751972913742
1686832140.591152,8400,0.02874090149998665
1686832207.304728,8500,0.010832050815224648
1686832274.103661,8600,0.03089054301381111
1686832340.808448,8700,0.029747817665338516
1686838301.162086,8800,0.032965704798698425
1686838366.870499,8900,0.04211190715432167
