Wall time,Step,Value
1686735267.958252,100,0.08652393519878387
1686735350.34469,200,0.11443585157394409
1686735433.192924,300,0.07867803424596786
1686735516.135324,400,0.16069161891937256
1686735599.207586,500,0.019951114431023598
1686735682.570194,600,0.053385697305202484
1686735765.123043,700,0.05091213434934616
1686735847.127942,800,0.08826089650392532
1686735930.31251,900,0.05061017721891403
1686736013.157692,1000,0.045504406094551086
1686736098.796274,1100,0.322424978017807
1686736180.736956,1200,0.09307385981082916
1686736263.168147,1300,0.09632446616888046
1686736345.480191,1400,0.36013564467430115
1686736427.507703,1500,0.15621879696846008
1686736510.012462,1600,0.28403156995773315
1686736592.429545,1700,0.24529892206192017
1686736668.0246,1800,0.02869725599884987
1686736733.990944,1900,0.27893128991127014
1686736799.585018,2000,0.06922580301761627
1686736868.915503,2100,0.06090999022126198
1686736936.062288,2200,0.4672045111656189
1686737001.500551,2300,0.7443996071815491
1686737067.505741,2400,0.1810866743326187
1686737133.843102,2500,0.20424100756645203
1686737199.420358,2600,0.16442859172821045
1686737265.903082,2700,0.22473201155662537
1686737331.471235,2800,0.1262531876564026
1686737397.394803,2900,0.34987202286720276
1686737462.632117,3000,0.2379676252603531
1686737529.721477,3100,0.1613083928823471
1686737595.18113,3200,0.1275152564048767
1686737660.827473,3300,0.21474263072013855
1686737725.653238,3400,0.07961732149124146
1686737791.076032,3500,0.0048249103128910065
1686737856.045224,3600,0.27054348587989807
1686737920.799048,3700,0.18868586421012878
1686737986.944458,3800,0.2143963873386383
1686738052.095457,3900,0.17542621493339539
1686738117.713806,4000,0.22657614946365356
1686738184.9364,4100,0.3915768563747406
1686738250.289347,4200,0.2722663879394531
1686738315.860826,4300,0.11185566335916519
1686738381.807202,4400,0.14095664024353027
1686738447.427032,4500,0.3883579969406128
1686738513.114414,4600,0.3401309549808502
1686738579.276732,4700,0.30864033102989197
1686738645.138988,4800,0.48180219531059265
1686738710.640353,4900,0.5989832282066345
1686738776.627957,5000,0.3808930516242981
1686738844.465759,5100,0.2685539126396179
1686738910.120974,5200,0.09722725301980972
1686738975.488177,5300,0.5964289903640747
1686739040.78054,5400,0.3863287568092346
1686739106.734,5500,0.5864093899726868
1686739172.058806,5600,0.3140694499015808
1686739237.522208,5700,0.7570677995681763
1686739303.643243,5800,0.10030786693096161
1686739368.850668,5900,0.481608122587204
1686739433.945279,6000,0.2905116081237793
1686739501.245215,6100,0.14923501014709473
1686739566.296417,6200,0.2698165774345398
1686739631.717289,6300,0.1738026738166809
1686739697.166989,6400,0.1503995656967163
1686739763.048017,6500,0.4359550178050995
