Wall time,Step,Value
1686132942.987845,100,0.2828785181045532
1686132982.567562,200,0.2134004682302475
1686133022.340755,300,0.2014867663383484
1686133062.264743,400,0.25377157330513
1686133102.481948,500,0.20708775520324707
1686133142.447938,600,0.24285544455051422
1686133182.507196,700,0.1066553145647049
1686133222.586595,800,0.19157882034778595
1686133262.583451,900,0.2374401092529297
1686133302.692687,1000,0.1279083639383316
1686133344.640508,1100,0.08515436947345734
1686133384.737325,1200,0.2163972407579422
1686133424.962595,1300,0.09853030741214752
1686133465.133994,1400,0.18227872252464294
1686133505.358567,1500,0.12449338287115097
1686133545.643772,1600,0.3222997188568115
1686133586.024626,1700,0.14688141644001007
1686133626.342034,1800,0.14087827503681183
1686133666.717483,1900,0.19260981678962708
1686133707.324317,2000,0.15902426838874817
1686133749.980362,2100,0.1897255778312683
1686133790.269866,2200,0.1696815937757492
1686133830.528684,2300,0.08567909896373749
1686133870.649191,2400,0.10701446235179901
1686133910.870888,2500,0.15602794289588928
1686133951.063955,2600,0.06480879336595535
1686133991.219886,2700,0.1995767056941986
1686134031.521203,2800,0.19805391132831573
1686134071.833731,2900,0.1876395344734192
1686134112.064205,3000,0.0961388647556305
1686134154.529893,3100,0.13239441812038422
1686134194.794341,3200,0.052231185138225555
1686134234.964583,3300,0.05289898067712784
1686134275.10944,3400,0.11571436375379562
1686134315.30074,3500,0.04610206186771393
1686134355.465932,3600,0.08973652869462967
1686134395.664092,3700,0.08959385007619858
1686134435.956994,3800,0.053885720670223236
1686134476.274668,3900,0.07876595109701157
1686134516.547816,4000,0.09538909792900085
1686134558.730303,4100,0.14179235696792603
1686134599.026952,4200,0.043787263333797455
1686134639.255997,4300,0.025717737153172493
1686134679.705565,4400,0.0572471097111702
1686134720.001624,4500,0.08793739974498749
1686134760.437095,4600,0.08544789254665375
1686134791.018316,4700,0.07152421772480011
1686134814.003558,4800,0.02739655040204525
1686134837.10399,4900,0.06807544082403183
1686134860.176395,5000,0.05734894052147865
1686134884.157664,5100,0.06190717592835426
1686134907.271794,5200,0.033485472202301025
1686134930.435083,5300,0.047011446207761765
1686134953.802033,5400,0.036255765706300735
1686134977.230165,5500,0.03279256820678711
1686135000.410089,5600,0.015043937601149082
1686135023.748224,5700,0.04487484693527222
1686135046.974824,5800,0.0633939653635025
1686135070.278902,5900,0.05534201115369797
1686135093.747309,6000,0.07363161444664001
1686135118.105947,6100,0.035011086612939835
1686135141.615024,6200,0.054045915603637695
1686135164.965936,6300,0.008350353688001633
1686135188.357733,6400,0.02855405956506729
1686135211.792182,6500,0.03402944654226303
1686135235.136492,6600,0.1464540809392929
1686135258.729633,6700,0.03782624378800392
1686135282.171005,6800,0.011247372254729271
1686135305.638853,6900,0.03367222845554352
1686135329.11437,7000,0.036101531237363815
1686135353.753673,7100,0.057843826711177826
1686135377.240284,7200,0.005622028838843107
1686135400.9001,7300,0.048025406897068024
1686135424.573742,7400,0.0263760294765234
1686135448.125615,7500,0.06876802444458008
1686135471.684555,7600,0.013700557872653008
1686135495.191704,7700,0.07567624002695084
1686135518.796927,7800,0.018468745052814484
1686135542.432698,7900,0.05477713793516159
1686135566.03439,8000,0.06393325328826904
1686135590.681337,8100,0.01868685707449913
1686135614.426922,8200,0.10890254378318787
1686135637.949202,8300,0.06644371151924133
1686135661.483896,8400,0.06474533677101135
1686135684.992427,8500,0.04355916753411293
1686135708.444419,8600,0.03244304656982422
1686135731.980298,8700,0.011272250674664974
1686135755.465305,8800,0.0345567911863327
1686135779.04346,8900,0.01695253513753414
1686135802.576458,9000,0.054185424000024796
1686135827.433181,9100,0.06619805097579956
1686135851.047116,9200,0.001241190591827035
1686135874.689357,9300,0.018308129161596298
1686135898.251424,9400,0.054129499942064285
